RT;div;leg;id_loca;distance;id_jour;id_taxo;organe;strata;DW;FW
25;Div2;Leg-;RT25_d+6;6;43;Ver_persi;Fine roots;1;0.3;
25;Div2;Leg-;RT25_d+6;6;43;Ver_persi;Fine roots;1;;9
25;Div2;Leg-;RT25_d+9;9;43;Lol_peren;Fine roots;1;112.7;
25;Div2;Leg-;RT25_d+9;9;43;Lol_peren;Fine roots;1;;668.2
25;Div2;Leg-;RT25_d+9;9;43;Lol_peren;Fine roots;2;104.3;
25;Div2;Leg-;RT25_d+9;9;43;Lol_peren;Fine roots;2;;735.7
25;Div2;Leg-;RT25_d+9;9;43;Lol_peren;Fine roots;3;28;
25;Div2;Leg-;RT25_d+9;9;43;Lol_peren;Fine roots;3;;169
25;Div2;Leg-;RT25_d+9;9;43;Lol_peren;Fine roots;4;1.7;
25;Div2;Leg-;RT25_d+9;9;43;Lol_peren;Fine roots;4;;11.7
25;Div2;Leg-;RT25_d+9;9;43;Lol_peren;Limb;0;41.7;
25;Div2;Leg-;RT25_d+9;9;43;Lol_peren;Limb;0;;174.12
25;Div2;Leg-;RT25_d+9;9;43;Lol_peren;Other leaves;0;294.9;
25;Div2;Leg-;RT25_d0;0;43;Bra_napus;Fine roots;1;34.4;
25;Div2;Leg-;RT25_d0;0;43;Bra_napus;Fine roots;1;;230.9
25;Div2;Leg-;RT25_d0;0;43;Bra_napus;Fine roots;2;216.9;
25;Div2;Leg-;RT25_d0;0;43;Bra_napus;Fine roots;2;;1631.3
25;Div2;Leg-;RT25_d0;0;43;Bra_napus;Fine roots;3;195.6;
25;Div2;Leg-;RT25_d0;0;43;Bra_napus;Fine roots;3;;1546.8
25;Div2;Leg-;RT25_d0;0;43;Bra_napus;Fine roots;4;58.2;
25;Div2;Leg-;RT25_d0;0;43;Bra_napus;Fine roots;4;;738.2
25;Div2;Leg-;RT25_d0;0;43;Bra_napus;Limb;0;173.7;
25;Div2;Leg-;RT25_d0;0;43;Bra_napus;Limb;0;;846.8
25;Div2;Leg-;RT25_d0;0;43;Bra_napus;Other leaves;0;925;
25;Div2;Leg-;RT25_d0;0;43;Bra_napus;Stem;0;96.7;
25;Div2;Leg-;RT25_d0;0;43;Bra_napus;Taproot;1;56.7;
25;Div2;Leg-;RT25_d0;0;43;Bra_napus;Taproot;1;;303.4
25;Div2;Leg-;RT25_d0;0;43;Bra_napus;Taproot;3;12;
25;Div2;Leg-;RT25_d0;0;43;Bra_napus;Taproot;3;;83.3
25;Div2;Leg-;RT25_d0;0;43;Bra_napus;Taproot;4;8;
25;Div2;Leg-;RT25_d0;0;43;Bra_napus;Taproot;4;;91.5
25;Div2;Leg-;RT25_d-12;-12;43;Lol_peren;Fine roots;1;30.9;
25;Div2;Leg-;RT25_d-12;-12;43;Lol_peren;Fine roots;1;;210
25;Div2;Leg-;RT25_d-12;-12;43;Lol_peren;Fine roots;2;22.3;
25;Div2;Leg-;RT25_d-12;-12;43;Lol_peren;Fine roots;2;;128.2
25;Div2;Leg-;RT25_d-12;-12;43;Lol_peren;Fine roots;3;4.4;
25;Div2;Leg-;RT25_d-12;-12;43;Lol_peren;Fine roots;3;;30.1
25;Div2;Leg-;RT25_d-12;-12;43;Lol_peren;Limb;0;11.8;
25;Div2;Leg-;RT25_d-12;-12;43;Lol_peren;Limb;0;;48.5
25;Div2;Leg-;RT25_d-12;-12;43;Lol_peren;Other leaves;0;41.56;
25;Div2;Leg-;RT25_d-15;-15;43;Bra_napus;Fine roots;1;68.9;
25;Div2;Leg-;RT25_d-15;-15;43;Bra_napus;Fine roots;1;;512
25;Div2;Leg-;RT25_d-15;-15;43;Bra_napus;Fine roots;2;118.2;
25;Div2;Leg-;RT25_d-15;-15;43;Bra_napus;Fine roots;2;;915.9
25;Div2;Leg-;RT25_d-15;-15;43;Bra_napus;Fine roots;3;124.6;
25;Div2;Leg-;RT25_d-15;-15;43;Bra_napus;Fine roots;3;;1016.6
25;Div2;Leg-;RT25_d-15;-15;43;Bra_napus;Fine roots;4;143.9;
25;Div2;Leg-;RT25_d-15;-15;43;Bra_napus;Fine roots;4;;1645.5
25;Div2;Leg-;RT25_d-15;-15;43;Bra_napus;Limb;0;197.8;
25;Div2;Leg-;RT25_d-15;-15;43;Bra_napus;Limb;0;;1014
25;Div2;Leg-;RT25_d-15;-15;43;Bra_napus;Other leaves;0;946.8;
25;Div2;Leg-;RT25_d-15;-15;43;Bra_napus;Stem;0;114.9;
25;Div2;Leg-;RT25_d-15;-15;43;Bra_napus;Taproot;1;80.7;
25;Div2;Leg-;RT25_d-15;-15;43;Bra_napus;Taproot;1;;499.5
25;Div2;Leg-;RT25_d-15;-15;43;Bra_napus;Taproot;2;21.3;
25;Div2;Leg-;RT25_d-15;-15;43;Bra_napus;Taproot;2;;136.9
25;Div2;Leg-;RT25_d-15;-15;43;Bra_napus;Taproot;3;12.7;
25;Div2;Leg-;RT25_d-15;-15;43;Bra_napus;Taproot;3;;83.1
25;Div2;Leg-;RT25_d-15;-15;43;Bra_napus;Taproot;4;17;
25;Div2;Leg-;RT25_d-15;-15;43;Bra_napus;Taproot;4;;172.9
25;Div2;Leg-;RT25_d-18;-18;43;Ver_persi;Aerial;0;4.81;
25;Div2;Leg-;RT25_d-18;-18;43;Ver_persi;Fine roots;1;4.7;
25;Div2;Leg-;RT25_d-18;-18;43;Ver_persi;Fine roots;1;;38.6
25;Div2;Leg-;RT25_d-21;-21;43;Ger_disse;Aerial;0;3.1;
25;Div2;Leg-;RT25_d-21;-21;43;Ger_disse;Fine roots;1;1.3;
25;Div2;Leg-;RT25_d-21;-21;43;Ger_disse;Fine roots;1;;13.1
25;Div2;Leg-;RT25_d-24;-24;43;Lol_peren;Fine roots;1;4.2;
25;Div2;Leg-;RT25_d-24;-24;43;Lol_peren;Fine roots;1;;21.8
25;Div2;Leg-;RT25_d-24;-24;43;Lol_peren;Limb;0;8.6;
25;Div2;Leg-;RT25_d-24;-24;43;Lol_peren;Limb;0;;44.9
25;Div2;Leg-;RT25_d-24;-24;43;Lol_peren;Other leaves;0;31.06;
25;Div2;Leg-;RT25_d-3;-3;43;Lol_peren;Fine roots;1;12.3;
25;Div2;Leg-;RT25_d-3;-3;43;Lol_peren;Fine roots;1;;72.9
25;Div2;Leg-;RT25_d-3;-3;43;Lol_peren;Fine roots;2;2;
25;Div2;Leg-;RT25_d-3;-3;43;Lol_peren;Fine roots;2;;16.3
25;Div2;Leg-;RT25_d-3;-3;43;Lol_peren;Limb;0;4.3;
25;Div2;Leg-;RT25_d-3;-3;43;Lol_peren;Limb;0;;15.9
25;Div2;Leg-;RT25_d-3;-3;43;Lol_peren;Other leaves;0;7.02;
25;Div2;Leg-;RT25_d-6;-6;43;Ver_persi;Aerial;0;1.72;
25;Div2;Leg-;RT25_d-6;-6;43;Ver_persi;Fine roots;1;1.3;
25;Div2;Leg-;RT25_d-6;-6;43;Ver_persi;Fine roots;1;;12
25;Div2;Leg-;RT25_d-9;-9;43;Ger_disse;Aerial;0;9.49;
25;Div2;Leg-;RT25_d-9;-9;43;Ger_disse;Fine roots;1;7.1;
25;Div2;Leg-;RT25_d-9;-9;43;Ger_disse;Fine roots;1;;40.5
25;Div2;Leg-;RT25_d-9;-9;43;Ger_disse;Fine roots;2;4.1;
25;Div2;Leg-;RT25_d-9;-9;43;Ger_disse;Fine roots;2;;36.1
26;Div3;Leg-;RT26_d+12;12;42;Ger_disse;Aerial;0;35.38;
26;Div3;Leg-;RT26_d+12;12;42;Ger_disse;Fine roots;1;6;
26;Div3;Leg-;RT26_d+12;12;42;Ger_disse;Fine roots;1;;54.74502505
26;Div3;Leg-;RT26_d+12;12;42;Ger_disse;Fine roots;2;3;
26;Div3;Leg-;RT26_d+12;12;42;Ger_disse;Fine roots;2;;27.4
26;Div3;Leg-;RT26_d+15;15;42;Bra_napus;Fine roots;1;13.5;
26;Div3;Leg-;RT26_d+15;15;42;Bra_napus;Fine roots;1;;121.3
26;Div3;Leg-;RT26_d+15;15;42;Bra_napus;Fine roots;2;73.5;
26;Div3;Leg-;RT26_d+15;15;42;Bra_napus;Fine roots;2;;705.7
26;Div3;Leg-;RT26_d+15;15;42;Bra_napus;Fine roots;3;80.2;
26;Div3;Leg-;RT26_d+15;15;42;Bra_napus;Fine roots;3;;843
26;Div3;Leg-;RT26_d+15;15;42;Bra_napus;Limb;0;85.4;
26;Div3;Leg-;RT26_d+15;15;42;Bra_napus;Limb;0;;547.4
26;Div3;Leg-;RT26_d+15;15;42;Bra_napus;Other leaves;0;393.7;
26;Div3;Leg-;RT26_d+15;15;42;Bra_napus;Stem;0;41.2;
26;Div3;Leg-;RT26_d+15;15;42;Bra_napus;Taproot;1;36.7;
26;Div3;Leg-;RT26_d+15;15;42;Bra_napus;Taproot;1;;273
26;Div3;Leg-;RT26_d+15;15;42;Bra_napus;Taproot;2;14.8;
26;Div3;Leg-;RT26_d+15;15;42;Bra_napus;Taproot;2;;120
26;Div3;Leg-;RT26_d+15;15;42;Bra_napus;Taproot;3;8.6;
26;Div3;Leg-;RT26_d+15;15;42;Bra_napus;Taproot;3;;61.4
26;Div3;Leg-;RT26_d+15;15;42;Bra_napus;Taproot;4;7;
26;Div3;Leg-;RT26_d+15;15;42;Bra_napus;Taproot;4;;116.2
26;Div3;Leg-;RT26_d+18;18;42;Ver_persi;Aerial;0;6;
26;Div3;Leg-;RT26_d+18;18;42;Ver_persi;Fine roots;1;2.5;
26;Div3;Leg-;RT26_d+18;18;42;Ver_persi;Fine roots;1;;29.4
26;Div3;Leg-;RT26_d+21;21;42;Lol_peren;Fine roots;1;44.1;
26;Div3;Leg-;RT26_d+21;21;42;Lol_peren;Fine roots;1;;277
26;Div3;Leg-;RT26_d+21;21;42;Lol_peren;Fine roots;2;79.7;
26;Div3;Leg-;RT26_d+21;21;42;Lol_peren;Fine roots;2;;586.4
26;Div3;Leg-;RT26_d+21;21;42;Lol_peren;Fine roots;3;13.1;
26;Div3;Leg-;RT26_d+21;21;42;Lol_peren;Fine roots;3;;106.5
26;Div3;Leg-;RT26_d+21;21;42;Lol_peren;Limb;0;27.82;
26;Div3;Leg-;RT26_d+21;21;42;Lol_peren;Limb;0;;111.9
26;Div3;Leg-;RT26_d+21;21;42;Lol_peren;Other leaves;0;193.1;
26;Div3;Leg-;RT26_d+24;24;42;Ger_disse;Aerial;0;13.93;
26;Div3;Leg-;RT26_d+24;24;42;Ger_disse;Fine roots;1;2.4;
26;Div3;Leg-;RT26_d+24;24;42;Ger_disse;Fine roots;1;;18.7
26;Div3;Leg-;RT26_d+3;3;42;Ger_disse;Aerial;0;34.61;
26;Div3;Leg-;RT26_d+3;3;42;Ger_disse;Fine roots;1;10.6;
26;Div3;Leg-;RT26_d+3;3;42;Ger_disse;Fine roots;1;;89.9
26;Div3;Leg-;RT26_d+3;3;42;Ger_disse;Fine roots;2;17.1;
26;Div3;Leg-;RT26_d+3;3;42;Ger_disse;Fine roots;2;;176.4
26;Div3;Leg-;RT26_d+3;3;42;Ger_disse;Fine roots;3;1.8;
26;Div3;Leg-;RT26_d+3;3;42;Ger_disse;Fine roots;3;;24.3
26;Div3;Leg-;RT26_d+6;6;42;Ver_persi;Aerial;0;34.35;
26;Div3;Leg-;RT26_d+6;6;42;Ver_persi;Fine roots;1;24;
26;Div3;Leg-;RT26_d+6;6;42;Ver_persi;Fine roots;1;;236.9
26;Div3;Leg-;RT26_d+6;6;42;Ver_persi;Fine roots;2;4.7;
26;Div3;Leg-;RT26_d+6;6;42;Ver_persi;Fine roots;2;;47.1
26;Div3;Leg-;RT26_d+9;9;42;Lol_peren;Fine roots;1;51;
26;Div3;Leg-;RT26_d+9;9;42;Lol_peren;Fine roots;1;;323.6
26;Div3;Leg-;RT26_d+9;9;42;Lol_peren;Fine roots;2;59.3;
26;Div3;Leg-;RT26_d+9;9;42;Lol_peren;Fine roots;2;;527
26;Div3;Leg-;RT26_d+9;9;42;Lol_peren;Fine roots;3;44;
26;Div3;Leg-;RT26_d+9;9;42;Lol_peren;Fine roots;3;;339.4
26;Div3;Leg-;RT26_d+9;9;42;Lol_peren;Fine roots;4;1.8;
26;Div3;Leg-;RT26_d+9;9;42;Lol_peren;Fine roots;4;;26.5
26;Div3;Leg-;RT26_d+9;9;42;Lol_peren;Limb;0;18.82;
26;Div3;Leg-;RT26_d+9;9;42;Lol_peren;Limb;0;;78.6
26;Div3;Leg-;RT26_d+9;9;42;Lol_peren;Other leaves;0;133.4;
26;Div3;Leg-;RT26_d0;0;42;Bra_napus;Fine roots;1;6.8;
26;Div3;Leg-;RT26_d0;0;42;Bra_napus;Fine roots;1;;45
26;Div3;Leg-;RT26_d0;0;42;Bra_napus;Fine roots;2;106.7;
26;Div3;Leg-;RT26_d0;0;42;Bra_napus;Fine roots;2;;777.6
26;Div3;Leg-;RT26_d0;0;42;Bra_napus;Fine roots;3;208.3;
26;Div3;Leg-;RT26_d0;0;42;Bra_napus;Fine roots;3;;1359.2
26;Div3;Leg-;RT26_d0;0;42;Bra_napus;Fine roots;4;108.9;
26;Div3;Leg-;RT26_d0;0;42;Bra_napus;Fine roots;4;;1272.8
26;Div3;Leg-;RT26_d0;0;42;Bra_napus;Limb;0;327.4;
26;Div3;Leg-;RT26_d0;0;42;Bra_napus;Limb;0;;2045.6
26;Div3;Leg-;RT26_d0;0;42;Bra_napus;Other leaves;0;988;
26;Div3;Leg-;RT26_d0;0;42;Bra_napus;Stem;0;121.56;
26;Div3;Leg-;RT26_d0;0;42;Bra_napus;Taproot;1;119.9;
26;Div3;Leg-;RT26_d0;0;42;Bra_napus;Taproot;1;;833.6
26;Div3;Leg-;RT26_d0;0;42;Bra_napus;Taproot;2;38.9;
26;Div3;Leg-;RT26_d0;0;42;Bra_napus;Taproot;2;;297.8
26;Div3;Leg-;RT26_d-12;-12;42;Lol_peren;Fine roots;1;13.1;
26;Div3;Leg-;RT26_d-12;-12;42;Lol_peren;Fine roots;1;;84.4
26;Div3;Leg-;RT26_d-12;-12;42;Lol_peren;Fine roots;2;6.6;
26;Div3;Leg-;RT26_d-12;-12;42;Lol_peren;Fine roots;2;;44.6
26;Div3;Leg-;RT26_d-12;-12;42;Lol_peren;Limb;0;8.12;
26;Div3;Leg-;RT26_d-12;-12;42;Lol_peren;Limb;0;;50.2
26;Div3;Leg-;RT26_d-12;-12;42;Lol_peren;Other leaves;0;29.77;
26;Div3;Leg-;RT26_d-15;-15;42;Bra_napus;Fine roots;1;35.7;
26;Div3;Leg-;RT26_d-15;-15;42;Bra_napus;Fine roots;1;;257.9
26;Div3;Leg-;RT26_d-15;-15;42;Bra_napus;Fine roots;2;61.7;
26;Div3;Leg-;RT26_d-15;-15;42;Bra_napus;Fine roots;2;;473.2
26;Div3;Leg-;RT26_d-15;-15;42;Bra_napus;Fine roots;3;12.8;
26;Div3;Leg-;RT26_d-15;-15;42;Bra_napus;Fine roots;3;;126.8
26;Div3;Leg-;RT26_d-15;-15;42;Bra_napus;Limb;0;205.27;
26;Div3;Leg-;RT26_d-15;-15;42;Bra_napus;Limb;0;;765.6
26;Div3;Leg-;RT26_d-15;-15;42;Bra_napus;Other leaves;0;587.2;
26;Div3;Leg-;RT26_d-15;-15;42;Bra_napus;Stem;0;76.54;
26;Div3;Leg-;RT26_d-15;-15;42;Bra_napus;Taproot;1;30.3;
26;Div3;Leg-;RT26_d-15;-15;42;Bra_napus;Taproot;1;;154.4
26;Div3;Leg-;RT26_d-15;-15;42;Bra_napus;Taproot;2;3.2;
26;Div3;Leg-;RT26_d-15;-15;42;Bra_napus;Taproot;2;;15.4
26;Div3;Leg-;RT26_d-15;-15;42;Bra_napus;Taproot;3;3.9;
26;Div3;Leg-;RT26_d-15;-15;42;Bra_napus;Taproot;3;;37.7
26;Div3;Leg-;RT26_d-15;-15;42;Bra_napus;Taproot;4;1.2;
26;Div3;Leg-;RT26_d-15;-15;42;Bra_napus;Taproot;4;;23.9
26;Div3;Leg-;RT26_d-18;-18;42;Ver_persi;Aerial;0;6.72;
26;Div3;Leg-;RT26_d-18;-18;42;Ver_persi;Fine roots;1;5.2;
26;Div3;Leg-;RT26_d-18;-18;42;Ver_persi;Fine roots;1;;47.7
26;Div3;Leg-;RT26_d-21;-21;42;Ger_disse;Aerial;0;7.94;
26;Div3;Leg-;RT26_d-21;-21;42;Ger_disse;Fine roots;1;1.2;
26;Div3;Leg-;RT26_d-21;-21;42;Ger_disse;Fine roots;1;;12.3
26;Div3;Leg-;RT26_d-24;-24;42;Lol_peren;Fine roots;1;28.2;
26;Div3;Leg-;RT26_d-24;-24;42;Lol_peren;Fine roots;1;;236.2
26;Div3;Leg-;RT26_d-24;-24;42;Lol_peren;Fine roots;2;7.6;
26;Div3;Leg-;RT26_d-24;-24;42;Lol_peren;Fine roots;2;;85.1
26;Div3;Leg-;RT26_d-24;-24;42;Lol_peren;Limb;0;9.18;
26;Div3;Leg-;RT26_d-24;-24;42;Lol_peren;Limb;0;;35.5
26;Div3;Leg-;RT26_d-24;-24;42;Lol_peren;Other leaves;0;41.1;
26;Div3;Leg-;RT26_d-3;-3;42;Lol_peren;Fine roots;1;37.5;
26;Div3;Leg-;RT26_d-3;-3;42;Lol_peren;Fine roots;1;;334.3
26;Div3;Leg-;RT26_d-3;-3;42;Lol_peren;Fine roots;2;28.8;
26;Div3;Leg-;RT26_d-3;-3;42;Lol_peren;Fine roots;2;;259.9
26;Div3;Leg-;RT26_d-3;-3;42;Lol_peren;Fine roots;3;11.7;
26;Div3;Leg-;RT26_d-3;-3;42;Lol_peren;Fine roots;3;;104.4
26;Div3;Leg-;RT26_d-3;-3;42;Lol_peren;Fine roots;4;1.4;
26;Div3;Leg-;RT26_d-3;-3;42;Lol_peren;Fine roots;4;;17.3
26;Div3;Leg-;RT26_d-3;-3;42;Lol_peren;Limb;0;9.37;
26;Div3;Leg-;RT26_d-3;-3;42;Lol_peren;Limb;0;;40.4
26;Div3;Leg-;RT26_d-3;-3;42;Lol_peren;Other leaves;0;73.8;
26;Div3;Leg-;RT26_d-6;-6;42;Ver_persi;Aerial;0;7.9;
26;Div3;Leg-;RT26_d-6;-6;42;Ver_persi;Fine roots;1;2.2;
26;Div3;Leg-;RT26_d-6;-6;42;Ver_persi;Fine roots;1;;21.9
27;Div0;Leg-;RT27_d+12;12;42;Ger_disse;Aerial;0;12.22;
27;Div0;Leg-;RT27_d+12;12;42;Ger_disse;Fine roots;1;3;
27;Div0;Leg-;RT27_d+12;12;42;Ger_disse;Fine roots;1;;27.2
27;Div0;Leg-;RT27_d+12;12;42;Ger_disse;Fine roots;2;2.1;
27;Div0;Leg-;RT27_d+12;12;42;Ger_disse;Fine roots;2;;26
27;Div0;Leg-;RT27_d+15;15;42;Bra_napus;Fine roots;1;16.5;
27;Div0;Leg-;RT27_d+15;15;42;Bra_napus;Fine roots;1;;146.2
27;Div0;Leg-;RT27_d+15;15;42;Bra_napus;Fine roots;2;146.9;
27;Div0;Leg-;RT27_d+15;15;42;Bra_napus;Fine roots;2;;1053.3
27;Div0;Leg-;RT27_d+15;15;42;Bra_napus;Fine roots;3;323.4;
27;Div0;Leg-;RT27_d+15;15;42;Bra_napus;Fine roots;3;;2304.7
27;Div0;Leg-;RT27_d+15;15;42;Bra_napus;Fine roots;4;313.2;
27;Div0;Leg-;RT27_d+15;15;42;Bra_napus;Fine roots;4;;3065.509107
27;Div0;Leg-;RT27_d+15;15;42;Bra_napus;Limb;0;316.6;
27;Div0;Leg-;RT27_d+15;15;42;Bra_napus;Limb;0;;1280.7
27;Div0;Leg-;RT27_d+15;15;42;Bra_napus;Other leaves;0;1478.7;
27;Div0;Leg-;RT27_d+15;15;42;Bra_napus;Stem;0;131.42;
27;Div0;Leg-;RT27_d+15;15;42;Bra_napus;Taproot;1;167.6;
27;Div0;Leg-;RT27_d+15;15;42;Bra_napus;Taproot;1;;1012.7
27;Div0;Leg-;RT27_d+15;15;42;Bra_napus;Taproot;2;51.5;
27;Div0;Leg-;RT27_d+15;15;42;Bra_napus;Taproot;2;;413.5
27;Div0;Leg-;RT27_d+15;15;42;Bra_napus;Taproot;3;15.7;
27;Div0;Leg-;RT27_d+15;15;42;Bra_napus;Taproot;3;;120.4
27;Div0;Leg-;RT27_d+15;15;42;Bra_napus;Taproot;4;18.7;
27;Div0;Leg-;RT27_d+15;15;42;Bra_napus;Taproot;4;;234
27;Div0;Leg-;RT27_d+18;18;42;Ver_persi;Aerial;0;4.81;
27;Div0;Leg-;RT27_d+18;18;42;Ver_persi;Fine roots;1;9.1;
27;Div0;Leg-;RT27_d+18;18;42;Ver_persi;Fine roots;1;;73
27;Div0;Leg-;RT27_d+18;18;42;Ver_persi;Fine roots;2;0.6;
27;Div0;Leg-;RT27_d+18;18;42;Ver_persi;Fine roots;2;;5
27;Div0;Leg-;RT27_d+21;21;42;Lol_peren;Fine roots;1;19.2;
27;Div0;Leg-;RT27_d+21;21;42;Lol_peren;Fine roots;1;;112.8
27;Div0;Leg-;RT27_d+21;21;42;Lol_peren;Fine roots;2;38.8;
27;Div0;Leg-;RT27_d+21;21;42;Lol_peren;Fine roots;2;;247.8
27;Div0;Leg-;RT27_d+21;21;42;Lol_peren;Fine roots;3;11.1;
27;Div0;Leg-;RT27_d+21;21;42;Lol_peren;Fine roots;3;;65.6
27;Div0;Leg-;RT27_d+21;21;42;Lol_peren;Fine roots;4;6.3;
27;Div0;Leg-;RT27_d+21;21;42;Lol_peren;Fine roots;4;;28.4
27;Div0;Leg-;RT27_d+21;21;42;Lol_peren;Limb;0;11.65;
27;Div0;Leg-;RT27_d+21;21;42;Lol_peren;Limb;0;;49.8
27;Div0;Leg-;RT27_d+21;21;42;Lol_peren;Other leaves;0;34.66;
27;Div0;Leg-;RT27_d+24;24;42;Ger_disse;Aerial;0;39.95;
27;Div0;Leg-;RT27_d+24;24;42;Ger_disse;Fine roots;1;14.5;
27;Div0;Leg-;RT27_d+24;24;42;Ger_disse;Fine roots;1;;108.2
27;Div0;Leg-;RT27_d+24;24;42;Ger_disse;Fine roots;2;4.6;
27;Div0;Leg-;RT27_d+24;24;42;Ger_disse;Fine roots;2;;40.2
27;Div0;Leg-;RT27_d+3;3;42;Ger_disse;Aerial;0;11.37;
27;Div0;Leg-;RT27_d+3;3;42;Ger_disse;Fine roots;1;4.3;
27;Div0;Leg-;RT27_d+3;3;42;Ger_disse;Fine roots;1;;34.7
27;Div0;Leg-;RT27_d+3;3;42;Ger_disse;Fine roots;2;2.5;
27;Div0;Leg-;RT27_d+3;3;42;Ger_disse;Fine roots;2;;34.3
27;Div0;Leg-;RT27_d+6;6;42;Ver_persi;Aerial;0;10.1;
27;Div0;Leg-;RT27_d+6;6;42;Ver_persi;Fine roots;1;5.5;
27;Div0;Leg-;RT27_d+6;6;42;Ver_persi;Fine roots;1;;47.9
27;Div0;Leg-;RT27_d+6;6;42;Ver_persi;Fine roots;2;2.8;
27;Div0;Leg-;RT27_d+6;6;42;Ver_persi;Fine roots;2;;28.2
27;Div0;Leg-;RT27_d+9;9;42;Lol_peren;Fine roots;1;47.2;
27;Div0;Leg-;RT27_d+9;9;42;Lol_peren;Fine roots;1;;399.5
27;Div0;Leg-;RT27_d+9;9;42;Lol_peren;Fine roots;2;70.1;
27;Div0;Leg-;RT27_d+9;9;42;Lol_peren;Fine roots;2;;580.6
27;Div0;Leg-;RT27_d+9;9;42;Lol_peren;Fine roots;3;11.1;
27;Div0;Leg-;RT27_d+9;9;42;Lol_peren;Fine roots;3;;87.8
27;Div0;Leg-;RT27_d+9;9;42;Lol_peren;Limb;0;16.16;
27;Div0;Leg-;RT27_d+9;9;42;Lol_peren;Limb;0;;66.7
27;Div0;Leg-;RT27_d+9;9;42;Lol_peren;Other leaves;0;99.1;
27;Div0;Leg-;RT27_d0;0;42;Bra_napus;Fine roots;1;4.2;
27;Div0;Leg-;RT27_d0;0;42;Bra_napus;Fine roots;1;;20.1
27;Div0;Leg-;RT27_d0;0;42;Bra_napus;Fine roots;2;51.6;
27;Div0;Leg-;RT27_d0;0;42;Bra_napus;Fine roots;2;;346.2
27;Div0;Leg-;RT27_d0;0;42;Bra_napus;Fine roots;3;120.7;
27;Div0;Leg-;RT27_d0;0;42;Bra_napus;Fine roots;3;;754.8
27;Div0;Leg-;RT27_d0;0;42;Bra_napus;Fine roots;4;156.3;
27;Div0;Leg-;RT27_d0;0;42;Bra_napus;Fine roots;4;;1275.5
27;Div0;Leg-;RT27_d0;0;42;Bra_napus;Limb;0;340.2;
27;Div0;Leg-;RT27_d0;0;42;Bra_napus;Limb;0;;1895
27;Div0;Leg-;RT27_d0;0;42;Bra_napus;Other leaves;0;1146.7;
27;Div0;Leg-;RT27_d0;0;42;Bra_napus;Stem;0;82.78;
27;Div0;Leg-;RT27_d0;0;42;Bra_napus;Taproot;1;165.4;
27;Div0;Leg-;RT27_d0;0;42;Bra_napus;Taproot;1;;1064.1
27;Div0;Leg-;RT27_d0;0;42;Bra_napus;Taproot;2;39.2;
27;Div0;Leg-;RT27_d0;0;42;Bra_napus;Taproot;2;;301.9
27;Div0;Leg-;RT27_d0;0;42;Bra_napus;Taproot;3;13.4;
27;Div0;Leg-;RT27_d0;0;42;Bra_napus;Taproot;3;;103.9
27;Div0;Leg-;RT27_d-12;-12;42;Lol_peren;Fine roots;1;66.7;
27;Div0;Leg-;RT27_d-12;-12;42;Lol_peren;Fine roots;1;;352.6
27;Div0;Leg-;RT27_d-12;-12;42;Lol_peren;Fine roots;2;49.9;
27;Div0;Leg-;RT27_d-12;-12;42;Lol_peren;Fine roots;2;;401.8
27;Div0;Leg-;RT27_d-12;-12;42;Lol_peren;Fine roots;3;4;
27;Div0;Leg-;RT27_d-12;-12;42;Lol_peren;Fine roots;3;;22.8
27;Div0;Leg-;RT27_d-12;-12;42;Lol_peren;Limb;0;19.03;
27;Div0;Leg-;RT27_d-12;-12;42;Lol_peren;Limb;0;;80.2
27;Div0;Leg-;RT27_d-12;-12;42;Lol_peren;Other leaves;0;135;
27;Div0;Leg-;RT27_d-15;-15;42;Bra_napus;Fine roots;1;17.3;
27;Div0;Leg-;RT27_d-15;-15;42;Bra_napus;Fine roots;1;;125.3
27;Div0;Leg-;RT27_d-15;-15;42;Bra_napus;Fine roots;2;44.7;
27;Div0;Leg-;RT27_d-15;-15;42;Bra_napus;Fine roots;2;;341.3
27;Div0;Leg-;RT27_d-15;-15;42;Bra_napus;Fine roots;3;113.6;
27;Div0;Leg-;RT27_d-15;-15;42;Bra_napus;Fine roots;3;;890.6
27;Div0;Leg-;RT27_d-15;-15;42;Bra_napus;Fine roots;4;161.2;
27;Div0;Leg-;RT27_d-15;-15;42;Bra_napus;Fine roots;4;;1360.2
27;Div0;Leg-;RT27_d-15;-15;42;Bra_napus;Limb;0;183.6;
27;Div0;Leg-;RT27_d-15;-15;42;Bra_napus;Limb;0;;850
27;Div0;Leg-;RT27_d-15;-15;42;Bra_napus;Other leaves;0;485.9;
27;Div0;Leg-;RT27_d-15;-15;42;Bra_napus;Stem;0;56.19;
27;Div0;Leg-;RT27_d-15;-15;42;Bra_napus;Taproot;1;69.7;
27;Div0;Leg-;RT27_d-15;-15;42;Bra_napus;Taproot;1;;417.8
27;Div0;Leg-;RT27_d-15;-15;42;Bra_napus;Taproot;2;22.6;
27;Div0;Leg-;RT27_d-15;-15;42;Bra_napus;Taproot;2;;157.3
27;Div0;Leg-;RT27_d-15;-15;42;Bra_napus;Taproot;3;9.2;
27;Div0;Leg-;RT27_d-15;-15;42;Bra_napus;Taproot;3;;63
27;Div0;Leg-;RT27_d-18;-18;42;Ver_persi;Aerial;0;2.85;
27;Div0;Leg-;RT27_d-18;-18;42;Ver_persi;Fine roots;1;1.7;
